Station,Date,Tavg,DewPoint,Heat,Cool,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,Sunrise,Sunset,RHumidity
1,2014-05-05,49.0,34,16,0,0.05,29.98,12.6,5,04:43,18:53,56.04183886239225
2,2014-05-05,52.0,36,13,0,0.01,29.98,12.5,5,04:43,18:53,54.28914239240348
1,2014-05-06,52.0,34,13,0,0.0,29.95,12.6,7,04:42,18:55,50.14110407189405
2,2014-05-06,54.0,38,11,0,0.0,29.94,12.9,7,04:42,18:55,54.58319207123543
1,2014-05-07,63.0,42,2,0,0.0,29.82,7.5,8,04:41,18:56,46.18974902234584
2,2014-05-07,66.0,47,0,1,0.0,29.81,6.3,10,04:41,18:56,50.321942209439584
1,2014-05-08,70.0,55,0,5,0.1,29.8,13.7,21,04:39,18:57,58.963380257579956
2,2014-05-08,80.0,58,0,16,0.0,29.79,13.8,20,04:39,18:57,47.05273912757241
1,2014-05-09,64.0,52,1,0,1.03,29.74,13.2,24,04:38,18:58,64.99819801604751
2,2014-05-09,66.0,56,0,2,1.43,29.73,12.4,23,04:38,18:58,70.16031972906734
1,2014-05-10,62.0,42,3,0,0.0,29.91,2.9,25,04:37,18:59,47.844960455713746
2,2014-05-10,64.0,44,0,0,0.0,29.9,3.1,20,04:37,18:59,48.15248272474801
1,2014-05-11,66.0,53,0,2,0.12,29.91,7.6,16,04:36,18:00,62.894084892669234
2,2014-05-11,74.0,55,0,9,0.41,29.9,7.8,17,04:36,18:00,51.50253858578978
1,2014-05-12,74.0,64,0,9,2.09,29.85,6.6,19,04:35,19:01,70.99674371996448
2,2014-05-12,76.0,67,0,11,0.03,29.84,11.1,19,04:35,19:01,73.70845748055447
1,2014-05-13,60.0,53,5,0,0.12,29.98,9.5,26,04:34,19:02,77.65354848481702
2,2014-05-13,62.0,55,3,0,0.14,29.97,8.1,25,04:34,19:02,77.82269412380828
1,2014-05-14,50.0,39,15,0,0.02,30.09,10.9,2,04:33,19:03,65.77346788533985
2,2014-05-14,50.0,41,14,0,0.06,30.08,11.4,1,04:33,19:03,71.08848942637533
1,2014-05-15,48.0,35,17,0,0.19,30.0,10.3,1,04:32,19:04,60.542358687731365
2,2014-05-15,50.0,38,15,0,0.26,30.0,9.2,1,04:32,19:04,63.25026023393383
1,2014-05-16,42.0,34,23,0,0.1,30.05,4.9,6,04:31,19:05,73.07605006966708
2,2014-05-16,43.0,37,22,0,0.08,30.06,6.6,5,04:31,19:05,79.20457756623502
1,2014-05-17,50.0,33,15,0,0.0,30.12,7.7,26,04:30,19:06,51.874970116438256
2,2014-05-17,51.0,34,14,0,0.0,30.14,7.6,24,04:30,19:06,52.027084084223254
1,2014-05-18,58.0,37,7,0,0.0,30.19,9.8,22,04:29,19:07,45.4041024120896
2,2014-05-18,59.0,38,6,0,0.0,30.2,8.5,21,04:29,19:07,45.56222515699537
1,2014-05-19,57.0,40,8,0,0.0,30.1,12.7,16,04:28,19:08,52.927762520761654
2,2014-05-19,62.0,40,3,0,0.0,30.1,11.3,16,04:28,19:08,44.28316618676782
1,2014-05-20,74.0,58,0,9,0.82,29.86,9.9,20,04:27,19:09,57.39844888625208
2,2014-05-20,75.0,60,0,10,0.64,29.85,10.5,20,04:27,19:09,59.62226929298537
1,2014-05-21,74.0,55,0,10,0.01,29.86,4.4,31,04:26,19:10,51.50253858578978
2,2014-05-21,78.0,58,0,14,0.01,29.84,4.8,30,04:26,19:10,50.247981025072676
1,2014-05-22,62.0,47,3,0,0.0,30.06,4.0,5,04:25,19:11,57.88027759399017
2,2014-05-22,62.0,50,3,0,0.0,30.05,5.4,5,04:25,19:11,64.75536744234604
1,2014-05-23,58.0,43,6,0,0.0,30.18,6.2,5,04:25,19:12,57.3250988860086
2,2014-05-23,60.0,46,5,0,0.0,30.17,5.1,5,04:25,19:12,59.82966211519545
1,2014-05-24,60.0,42,4,0,0.0,30.18,3.9,6,04:24,19:13,51.3587556628337
2,2014-05-24,62.0,45,3,0,0.0,30.17,3.2,7,04:24,19:13,53.66277542833233
1,2014-05-25,66.0,46,0,2,0.0,30.08,2.3,15,04:23,19:14,48.457951009264626
2,2014-05-25,70.0,49,0,5,0.0,30.08,1.7,15,04:23,19:14,47.26884591481678
1,2014-05-26,74.0,59,0,9,0.0,29.98,5.9,21,04:22,19:15,59.49158469966004
2,2014-05-26,78.0,62,0,14,0.08,29.97,6.3,21,04:22,19:15,57.93497644811754
1,2014-05-27,72.0,61,0,7,0.21,29.91,5.3,25,04:22,19:16,68.33135540319206
2,2014-05-27,73.0,65,0,8,0.5,29.9,5.3,24,04:22,19:16,76.03184026638033
1,2014-05-28,64.0,49,1,0,0.03,30.0,9.1,4,04:21,19:16,58.1544338545121
2,2014-05-28,66.0,54,0,1,0.68,29.99,8.3,4,04:21,19:16,65.2387976002875
1,2014-05-29,65.0,51,0,0,0.0,30.09,8.4,5,04:21,19:17,60.492981412723246
2,2014-05-29,67.0,55,0,2,0.0,30.07,8.8,4,04:21,19:17,65.35826777296575
1,2014-05-30,66.0,49,0,1,0.0,30.15,6.1,6,04:20,19:18,54.2407488671668
2,2014-05-30,68.0,53,0,3,0.0,30.13,7.1,7,04:20,19:18,58.69596764953513
1,2014-05-31,71.0,50,0,6,0.0,30.12,5.8,12,04:20,19:19,47.421028256458584
2,2014-05-31,74.0,53,0,10,0.0,30.1,5.1,11,04:20,19:19,47.874625301538124
1,2014-06-01,76.0,59,0,12,0.0,29.96,12.9,18,04:19,19:20,55.64738458327224
2,2014-06-01,80.0,60,0,16,0.0,29.95,12.0,18,04:19,19:20,50.5392550224599
1,2014-06-02,76.0,62,0,11,0.14,29.83,13.2,22,04:19,19:20,61.90298543869785
2,2014-06-02,77.0,65,0,12,0.2,29.82,13.4,22,04:19,19:20,66.52320854134287
1,2014-06-03,74.0,50,0,9,0.0,29.89,7.2,28,04:18,19:21,42.8546691666914
2,2014-06-03,76.0,53,0,11,0.0,29.88,3.7,29,04:18,19:21,44.78108457497471
1,2014-06-04,62.0,53,2,0,0.19,29.85,7.8,6,04:18,19:22,72.3407510277855
2,2014-06-04,65.0,56,0,0,0.12,29.84,8.5,6,04:18,19:22,72.64203146829932
1,2014-06-05,64.0,42,1,0,0.0,29.95,5.0,6,04:17,19:23,44.59848894543656
2,2014-06-05,66.0,44,0,1,0.0,29.94,6.5,6,04:17,19:23,44.91191040287288
1,2014-06-06,65.0,40,0,0,0.0,29.98,3.9,11,04:17,19:23,39.86225615010823
2,2014-06-06,68.0,42,0,3,0.0,29.97,4.8,9,04:17,19:23,38.820529386309715
1,2014-06-07,70.0,50,0,6,0.08,29.91,3.3,9,04:17,19:24,49.06274959008728
2,2014-06-07,74.0,51,0,9,0.12,29.89,4.2,10,04:17,19:24,44.473791254469916
1,2014-06-08,63.0,44,2,0,0.23,29.98,13.9,2,04:17,19:25,49.8705481833715
2,2014-06-08,62.0,48,2,0,0.21,29.97,15.4,1,04:17,19:25,60.09670435708345
1,2014-06-09,66.0,48,0,2,0.0,29.96,7.7,4,04:16,19:25,52.248935377409744
2,2014-06-09,68.0,52,0,3,0.0,29.94,6.3,4,04:16,19:25,56.577353085352414
1,2014-06-10,61.0,51,4,0,1.26,29.87,10.0,3,04:16,19:26,69.62062770304101
2,2014-06-10,64.0,56,0,0,0.45,29.85,8.3,3,04:16,19:26,75.22266484350234
1,2014-06-11,62.0,55,3,0,0.52,29.71,6.4,34,04:16,19:26,77.82269412380828
2,2014-06-11,66.0,60,0,1,0.03,29.7,2.2,36,04:16,19:26,80.99318848895413
1,2014-06-12,68.0,56,0,4,0.0,29.78,8.6,27,04:16,19:27,65.47718858023127
2,2014-06-12,72.0,59,0,8,0.01,29.77,8.9,26,04:16,19:27,63.63694965420793
1,2014-06-13,65.0,41,0,0,0.0,29.96,6.4,31,04:16,19:27,41.43795063649971
2,2014-06-13,66.0,45,0,1,0.0,29.95,3.4,34,04:16,19:27,46.655185430262414
1,2014-06-14,66.0,43,0,1,0.0,30.03,7.8,17,04:16,19:28,43.226431411633484
2,2014-06-14,68.0,43,0,4,0.0,30.02,7.5,17,04:16,19:28,40.34111036152176
1,2014-06-15,72.0,55,0,7,0.0,29.89,14.3,19,04:16,19:28,55.091227971046706
2,2014-06-15,75.0,58,0,10,0.0,29.89,13.4,19,04:16,19:28,55.50914990713619
1,2014-06-16,78.0,61,0,13,0.0,29.97,7.4,21,04:16,19:29,55.92225541850748
2,2014-06-16,80.0,64,0,15,0.0,29.96,7.1,21,04:16,19:29,58.20002676000418
1,2014-06-17,84.0,64,0,19,0.0,29.86,9.1,22,04:16,19:29,51.115817511179365
2,2014-06-17,86.0,68,0,21,0.0,29.85,11.5,21,04:16,19:29,55.07749010874436
1,2014-06-18,72.0,63,0,7,0.65,29.93,2.0,23,04:16,19:29,73.32748485196429
2,2014-06-18,74.0,67,0,9,0.8,29.92,3.3,23,04:16,19:29,78.80034208478955
1,2014-06-19,69.0,61,0,4,0.32,30.04,6.0,7,04:16,19:30,75.67687268246146
2,2014-06-19,71.0,66,0,6,0.39,30.03,5.4,6,04:16,19:30,84.23031123420772
1,2014-06-20,74.0,63,0,9,0.01,29.94,2.6,30,04:16,19:30,68.55087020336484
2,2014-06-20,76.0,67,0,11,0.03,29.93,2.6,29,04:16,19:30,73.70845748055447
1,2014-06-21,72.0,62,0,7,1.28,29.92,0.7,17,04:16,19:30,70.79069748395239
2,2014-06-21,74.0,65,0,9,0.73,29.91,2.1,17,04:16,19:30,73.51892767698158
1,2014-06-22,72.0,61,0,8,0.0,29.88,4.4,7,04:17,19:31,68.33135540319206
2,2014-06-22,74.0,64,0,9,0.0,29.87,4.8,8,04:17,19:31,70.99674371996448
1,2014-06-23,74.0,65,0,9,0.05,29.83,2.9,22,04:17,19:31,73.51892767698158
2,2014-06-23,76.0,69,0,12,0.16,29.82,1.9,22,04:17,19:31,78.95729507957596
1,2014-06-24,78.0,65,0,14,0.41,29.85,0.8,36,04:17,19:31,64.36023541711909
2,2014-06-24,78.0,70,0,13,1.15,29.83,0.9,15,04:17,19:31,76.46535750657347
1,2014-06-25,70.0,58,0,5,0.0,29.98,6.8,4,04:17,19:31,65.71339318037325
2,2014-06-25,70.0,63,0,6,0.02,29.96,5.3,4,04:17,19:31,78.481394078393
1,2014-06-26,68.0,57,0,4,0.0,30.04,6.2,5,04:18,19:31,67.8860255670556
2,2014-06-26,68.0,60,0,4,0.0,30.03,5.5,6,04:18,19:31,75.58697418832249
1,2014-06-27,74.0,62,0,9,0.0,30.0,7.9,16,04:18,19:31,66.17933131928623
2,2014-06-27,76.0,65,0,12,0.0,29.98,7.2,16,04:18,19:31,68.76831510279386
1,2014-06-28,79.0,67,0,14,0.0,29.96,11.8,18,04:19,19:31,66.74984501973368
2,2014-06-28,82.0,70,0,17,0.16,29.95,11.1,17,04:19,19:31,67.08593047449433
1,2014-06-29,77.0,67,0,12,0.07,29.9,12.3,21,04:19,19:31,71.30206812410941
2,2014-06-29,80.0,70,0,15,0.04,29.89,12.4,21,04:19,19:31,71.6029668387688
1,2014-06-30,77.0,67,0,12,2.6,29.77,6.3,20,04:19,19:31,71.30206812410941
2,2014-06-30,78.0,71,0,13,2.06,29.75,9.0,19,04:19,19:31,79.11259678664938
1,2014-07-01,74.0,60,0,9,0.0,29.72,12.3,24,04:20,19:31,61.65156162940663
2,2014-07-01,76.0,64,0,11,0.04,29.71,14.9,24,04:20,19:31,66.40910847963104
1,2014-07-02,63.0,53,2,0,0.12,29.92,5.3,30,04:20,19:31,69.83810002631911
2,2014-07-02,66.0,56,0,1,0.12,29.9,6.3,30,04:20,19:31,70.16031972906734
1,2014-07-03,66.0,48,0,1,0.07,30.11,2.2,30,04:21,19:31,52.248935377409744
2,2014-07-03,66.0,51,0,1,0.05,30.1,1.8,1,04:21,19:31,58.42632469788989
1,2014-07-04,68.0,48,0,4,0.0,30.26,2.9,6,04:22,19:30,48.76137121429923
2,2014-07-04,70.0,50,0,5,0.0,30.25,2.8,6,04:22,19:30,49.06274959008728
1,2014-07-05,68.0,54,0,4,0.0,30.16,8.0,21,04:22,19:30,60.88417312972738
2,2014-07-05,71.0,55,0,6,0.01,30.15,9.2,21,04:22,19:30,56.99036732861668
1,2014-07-06,75.0,63,0,10,0.0,29.85,11.8,22,04:23,19:30,66.29448363533437
2,2014-07-06,78.0,66,0,13,0.0,29.84,12.5,22,04:23,19:30,66.6367864988586
1,2014-07-07,80.0,63,0,15,0.63,29.72,6.9,27,04:23,19:30,56.19500657655519
2,2014-07-07,80.0,66,0,16,0.48,29.7,9.1,27,04:23,19:30,62.399389337971854
1,2014-07-08,74.0,59,0,9,0.54,29.7,10.9,28,04:24,19:29,59.49158469966004
2,2014-07-08,77.0,62,0,12,0.48,29.69,11.5,27,04:24,19:29,59.88201402804045
1,2014-07-09,71.0,54,0,6,0.0,29.93,6.8,32,04:25,19:29,54.950842264177005
2,2014-07-09,72.0,58,0,8,0.0,29.91,3.0,1,04:25,19:29,61.397964442270506
1,2014-07-10,70.0,53,0,5,0.0,30.13,4.1,10,04:25,19:29,54.809914498517784
2,2014-07-10,70.0,56,0,6,0.0,30.11,4.5,9,04:25,19:29,61.1421746910109
1,2014-07-11,70.0,54,0,6,0.01,30.14,5.1,18,04:26,19:28,56.85324660594026
2,2014-07-11,73.0,54,0,8,0.0,30.13,5.5,17,04:26,19:28,51.35679010988392
1,2014-07-12,75.0,66,0,10,0.47,29.97,9.1,20,04:27,19:28,73.61393026416867
2,2014-07-12,76.0,69,0,11,3.31,29.96,8.6,21,04:27,19:28,78.95729507957596
1,2014-07-13,76.0,61,0,12,0.01,29.9,8.9,28,04:28,19:27,59.75241167088612
2,2014-07-13,78.0,65,0,14,0.04,29.88,9.1,27,04:28,19:27,64.36023541711909
1,2014-07-14,70.0,54,0,6,0.2,29.83,7.3,31,04:28,19:27,56.85324660594026
2,2014-07-14,72.0,57,0,8,0.37,29.81,5.9,30,04:28,19:27,59.22858008458958
1,2014-07-15,62.0,50,2,0,0.05,29.91,10.0,30,04:29,19:26,64.75536744234604
2,2014-07-15,64.0,53,1,0,0.05,29.91,10.0,29,04:29,19:26,67.43214236750362
1,2014-07-16,64.0,47,1,0,0.0,30.0,3.3,2,04:30,19:25,53.95286976616358
2,2014-07-16,64.0,50,0,0,0.0,30.0,3.2,2,04:30,19:25,60.361457330669865
1,2014-07-17,66.0,50,0,1,0.0,30.08,3.0,12,04:31,19:25,56.29924377769591
2,2014-07-17,68.0,53,0,3,0.0,30.07,2.5,15,04:31,19:25,58.69596764953513
1,2014-07-18,69.0,53,0,4,0.0,30.12,5.7,14,04:32,19:24,56.71557584367949
2,2014-07-18,72.0,55,0,8,0.0,30.1,4.9,16,04:32,19:24,55.091227971046706
1,2014-07-19,68.0,52,0,4,0.0,30.05,4.2,11,04:33,19:23,56.577353085352414
2,2014-07-19,71.0,56,0,6,0.0,30.04,3.2,9,04:33,19:23,59.09625567070867
1,2014-07-20,71.0,56,0,6,0.0,30.03,4.0,22,04:33,19:23,59.09625567070867
2,2014-07-20,75.0,59,0,10,0.0,30.01,3.8,23,04:33,19:23,57.533389096468824
1,2014-07-21,74.0,61,0,10,0.0,30.05,6.9,20,04:34,19:22,63.88019287066455
2,2014-07-21,78.0,63,0,13,0.0,30.04,7.6,19,04:34,19:22,60.01107855818599
1,2014-07-22,80.0,67,0,15,0.01,29.97,8.3,22,04:35,19:21,64.59707555210858
2,2014-07-22,82.0,70,0,17,0.19,29.96,9.6,21,04:35,19:21,67.08593047449433
1,2014-07-23,67.0,51,0,2,0.0,30.12,15.7,2,04:36,19:20,56.43857637904147
2,2014-07-23,70.0,56,0,5,0.0,30.0,16.4,2,04:36,19:20,61.1421746910109
1,2014-07-24,66.0,47,0,1,0.0,30.11,6.2,5,04:37,19:19,50.321942209439584
2,2014-07-24,68.0,52,0,3,0.0,30.1,5.0,4,04:37,19:19,56.577353085352414
1,2014-07-25,65.0,54,0,0,0.0,29.98,8.4,21,04:38,19:18,67.54642519496244
2,2014-07-25,68.0,57,0,4,0.0,29.97,8.7,21,04:38,19:18,67.8860255670556
1,2014-07-26,76.0,63,0,11,0.0,29.83,3.9,24,04:39,19:18,64.12128130361302
2,2014-07-26,78.0,67,0,13,0.0,29.81,7.0,23,04:39,19:18,68.98371246394646
1,2014-07-27,76.0,59,0,11,0.02,29.77,12.2,30,04:40,19:17,55.64738458327224
2,2014-07-27,78.0,62,0,13,0.04,29.75,11.4,30,04:40,19:17,57.93497644811754
1,2014-07-28,66.0,48,0,1,0.0,30.03,9.2,36,04:41,19:16,52.248935377409744
2,2014-07-28,68.0,50,0,3,0.0,30.01,10.0,36,04:41,19:16,52.54132558106588
1,2014-07-29,70.0,53,0,5,0.01,30.0,8.4,30,04:42,19:15,54.809914498517784
2,2014-07-29,70.0,55,0,6,0.0,29.99,4.8,29,04:42,19:15,58.963380257579956
1,2014-07-30,69.0,54,0,4,0.0,30.01,2.2,33,04:43,19:14,58.82995164909109
2,2014-07-30,70.0,58,0,6,0.0,30.0,1.1,6,04:43,19:14,65.71339318037325
1,2014-07-31,72.0,55,0,7,0.0,30.01,8.0,26,04:44,19:13,55.091227971046706
2,2014-07-31,74.0,59,0,9,0.0,30.0,7.6,25,04:44,19:13,59.49158469966004
1,2014-08-01,74.0,56,0,9,0.15,30.06,2.4,22,04:45,19:11,53.40564257826917
2,2014-08-01,75.0,60,0,10,0.21,30.05,5.5,23,04:45,19:11,59.62226929298537
1,2014-08-02,72.0,53,0,8,0.0,30.11,1.6,4,04:46,19:10,51.210522217698816
2,2014-08-02,74.0,56,0,9,0.0,30.1,2.6,5,04:46,19:10,53.40564257826917
1,2014-08-03,74.0,58,0,10,0.0,30.09,4.5,26,04:47,19:09,57.39844888625208
2,2014-08-03,76.0,62,0,12,0.0,30.08,2.6,20,04:47,19:09,61.90298543869785
1,2014-08-04,77.0,60,0,12,2.76,30.06,0.4,33,04:48,19:08,55.785085837923
2,2014-08-04,78.0,64,0,13,1.82,30.04,3.3,30,04:48,19:08,62.15225499128753
1,2014-08-05,72.0,62,0,7,0.0,30.03,4.8,3,04:49,19:07,70.79069748395239
2,2014-08-05,74.0,66,0,9,0.07,30.01,2.3,4,04:49,19:07,76.11944014009856
1,2014-08-06,71.0,54,0,6,0.0,30.05,5.1,3,04:50,19:06,54.950842264177005
2,2014-08-06,73.0,57,0,8,0.0,30.03,4.8,3,04:50,19:06,57.26296650219611
1,2014-08-07,71.0,56,0,6,0.0,30.06,8.3,8,04:51,19:04,59.09625567070867
2,2014-08-07,75.0,61,0,10,0.0,30.04,8.7,9,04:51,19:04,61.777544009622254
1,2014-08-08,74.0,57,0,9,0.0,30.05,10.1,7,04:52,19:03,55.370380068334455
2,2014-08-08,76.0,60,0,11,0.0,30.03,10.7,7,04:52,19:03,57.66778910783504
1,2014-08-09,73.0,57,0,8,0.0,30.07,8.6,6,04:53,19:02,57.26296650219611
2,2014-08-09,74.0,59,0,9,0.0,30.04,9.7,6,04:53,19:02,59.49158469966004
1,2014-08-10,75.0,59,0,10,0.0,30.0,7.7,4,04:54,19:00,57.533389096468824
2,2014-08-10,76.0,62,0,12,0.0,29.98,7.2,4,04:54,19:00,61.90298543869785
1,2014-08-11,74.0,63,0,10,0.85,29.84,4.4,32,04:55,18:59,68.55087020336484
2,2014-08-11,76.0,67,0,11,1.16,29.83,4.0,31,04:55,18:59,73.70845748055447
1,2014-08-12,66.0,55,0,1,0.07,29.87,11.2,32,04:56,18:58,67.66016472401645
2,2014-08-12,66.0,59,0,2,0.16,29.86,9.7,31,04:56,18:58,78.15557312319325
1,2014-08-13,70.0,55,0,5,0.0,29.99,4.6,31,04:57,18:56,58.963380257579956
2,2014-08-13,71.0,59,0,6,0.0,29.98,3.4,31,04:57,18:56,65.83068248854447
1,2014-08-14,64.0,48,0,0,0.0,30.07,7.0,5,04:58,18:55,56.01890312789417
2,2014-08-14,67.0,50,0,2,0.0,30.05,7.6,5,04:58,18:55,54.38386183727422
1,2014-08-15,65.0,50,0,0,0.0,30.02,5.2,24,04:59,18:54,58.290661358638104
2,2014-08-15,67.0,51,0,2,0.0,30.01,5.5,23,04:59,18:54,56.43857637904147
1,2014-08-16,72.0,61,0,7,0.0,29.91,7.9,24,05:00,18:52,68.33135540319206
2,2014-08-16,72.0,64,0,8,0.0,29.9,7.9,22,05:00,18:52,75.94378647886145
1,2014-08-17,68.0,61,0,3,0.0,29.96,7.9,3,05:01,18:51,78.31935415820635
2,2014-08-17,69.0,64,0,4,0.0,29.94,7.8,2,05:01,18:51,84.10762857656357
1,2014-08-18,74.0,62,0,9,0.0,29.85,2.8,22,05:02,18:49,66.17933131928623
2,2014-08-18,76.0,66,0,11,0.0,29.84,2.7,23,05:02,18:49,71.20078883633504
1,2014-08-19,78.0,65,0,13,0.09,29.72,9.2,24,05:03,18:48,64.36023541711909
2,2014-08-19,80.0,68,0,15,0.13,29.71,10.6,23,05:03,18:48,66.86238676063813
1,2014-08-20,76.0,63,0,11,0.0,29.86,7.4,25,05:04,18:46,64.12128130361302
2,2014-08-20,78.0,67,0,13,0.0,29.84,7.9,24,05:04,18:46,68.98371246394646
1,2014-08-21,74.0,68,0,10,0.98,29.92,2.8,18,05:05,18:45,81.56373805333678
2,2014-08-21,77.0,72,0,12,1.29,29.9,4.0,18,05:05,18:45,84.59023029348617
1,2014-08-22,79.0,70,0,14,1.58,29.92,3.4,23,05:06,18:43,73.98921543414879
2,2014-08-22,80.0,73,0,16,3.17,29.91,5.7,23,05:06,18:43,79.26626883594936
1,2014-08-23,77.0,69,0,12,0.34,29.96,2.6,7,05:08,18:42,76.37954483234944
2,2014-08-23,79.0,72,0,14,0.5,29.94,1.6,8,05:08,18:42,79.1896351792434
1,2014-08-24,79.0,69,0,14,0.0,29.97,6.6,12,05:09,18:40,71.50315431752851
2,2014-08-24,81.0,73,0,16,0.0,29.96,6.3,12,05:09,18:40,76.72016787896119
1,2014-08-25,80.0,68,0,15,0.01,29.99,3.0,18,05:10,18:39,66.86238676063813
2,2014-08-25,82.0,72,0,18,0.78,29.97,4.0,18,05:10,18:39,71.80114465010763
1,2014-08-26,78.0,65,0,13,0.12,30.06,1.8,36,05:11,18:37,64.36023541711909
2,2014-08-26,68.0,68,0,0,0.0,30.04,1.3,15,05:11,18:37,100.0
1,2014-08-27,74.0,60,0,10,0.0,30.11,5.9,5,05:12,18:35,61.65156162940663
2,2014-08-27,76.0,63,0,11,0.0,30.09,6.4,6,05:12,18:35,64.12128130361302
1,2014-08-28,72.0,57,0,7,0.0,30.08,7.6,8,05:13,18:34,59.22858008458958
2,2014-08-28,73.0,61,0,8,0.02,30.06,7.3,8,05:13,18:34,66.06364883160035
1,2014-08-29,78.0,67,0,14,0.08,29.92,10.7,17,05:14,18:32,68.98371246394646
2,2014-08-29,80.0,69,0,16,0.0,29.91,9.9,17,05:14,18:32,69.19708443215043
1,2014-08-30,76.0,65,0,12,0.27,29.85,10.7,23,05:15,18:31,68.76831510279386
2,2014-08-30,80.0,69,0,15,0.0,29.83,11.4,22,05:15,18:31,69.19708443215043
1,2014-08-31,76.0,65,0,12,0.0,29.89,5.7,21,05:16,18:29,68.76831510279386
2,2014-08-31,79.0,69,0,14,0.0,29.88,6.9,21,05:16,18:29,71.50315431752851
1,2014-09-01,76.0,65,0,12,0.36,29.77,10.7,22,05:17,18:27,68.76831510279386
2,2014-09-01,80.0,69,0,15,0.0,29.76,12.7,22,05:17,18:27,69.19708443215043
1,2014-09-02,74.0,60,0,10,0.01,29.88,5.4,28,05:18,18:26,61.65156162940663
2,2014-09-02,77.0,62,0,12,0.0,29.87,5.8,27,05:18,18:26,59.88201402804045
1,2014-09-03,72.0,59,0,7,0.0,29.97,5.3,20,05:19,18:24,63.63694965420793
2,2014-09-03,76.0,63,0,11,0.0,29.96,5.9,21,05:19,18:24,64.12128130361302
1,2014-09-04,78.0,66,0,13,0.26,29.93,11.4,20,05:20,18:22,66.6367864988586
2,2014-09-04,80.0,69,0,15,0.22,29.92,12.0,19,05:20,18:22,69.19708443215043
1,2014-09-05,76.0,65,0,11,0.5,29.96,7.8,27,05:21,18:21,68.76831510279386
2,2014-09-05,78.0,69,0,13,0.43,29.94,7.3,26,05:21,18:21,73.89609723059786
1,2014-09-06,68.0,51,0,3,0.0,30.13,7.1,33,05:22,18:19,54.52642597791101
2,2014-09-06,69.0,54,0,4,0.0,30.11,4.7,36,05:22,18:19,58.82995164909109
1,2014-09-07,67.0,49,0,2,0.0,30.16,1.0,12,05:23,18:17,52.395399909632864
2,2014-09-07,68.0,53,0,4,0.0,30.15,2.2,11,05:23,18:17,58.69596764953513
1,2014-09-08,66.0,52,0,1,0.0,30.07,6.0,17,05:24,18:15,60.623940458725166
2,2014-09-08,70.0,54,0,5,0.0,30.06,5.2,17,05:24,18:15,56.85324660594026
1,2014-09-09,71.0,59,0,6,0.01,29.93,7.2,18,05:25,18:14,65.83068248854447
2,2014-09-09,74.0,62,0,9,0.01,29.92,8.2,19,05:25,18:14,66.17933131928623
1,2014-09-10,68.0,61,0,3,1.31,29.67,7.3,25,05:26,18:12,78.31935415820635
2,2014-09-10,70.0,64,0,5,1.61,29.66,8.9,24,05:26,18:12,81.28158556761407
1,2014-09-11,53.0,42,12,0,0.0,30.15,9.8,35,05:27,18:10,66.1383242169229
2,2014-09-11,55.0,45,10,0,0.0,30.14,9.5,34,05:27,18:10,68.95517564961209
1,2014-09-12,50.0,43,15,0,0.13,30.27,11.7,35,05:28,18:09,76.77977271296584
2,2014-09-12,52.0,48,13,0,0.1,30.26,11.0,34,05:28,18:09,86.1853171899682
1,2014-09-13,50.0,40,15,0,0.0,30.33,3.2,33,05:29,18:07,68.38532145801607
2,2014-09-13,51.0,42,14,0,0.01,30.33,3.1,33,05:29,18:07,71.19580770255537
1,2014-09-14,54.0,43,11,0,0.0,30.25,4.5,22,05:30,18:05,66.25878005367007
2,2014-09-14,56.0,44,8,0,0.0,30.25,4.2,22,05:30,18:05,64.0132635887432
1,2014-09-15,56.0,48,8,0,0.0,30.14,2.2,30,05:31,18:03,74.47077718456157
2,2014-09-15,58.0,50,7,0,0.0,30.13,2.9,29,05:31,18:03,74.66171995626145
1,2014-09-16,56.0,43,9,0,0.0,30.15,3.0,30,05:32,18:00,61.61093846002645
2,2014-09-16,58.0,46,7,0,0.0,30.15,1.5,34,05:32,18:00,64.26292300113059
1,2014-09-17,59.0,45,6,0,0.0,30.02,0.4,17,05:33,17:58,59.695276441414954
2,2014-09-17,60.0,48,4,0,0.0,30.02,1.5,16,05:33,17:58,64.51028333640114
1,2014-09-18,62.0,52,3,0,0.0,30.12,5.5,4,05:35,17:56,69.72963181723787
2,2014-09-18,62.0,54,2,0,0.0,30.11,4.8,3,05:35,17:56,75.03763863657981
1,2014-09-19,66.0,48,0,1,0.0,30.06,10.7,18,05:36,17:55,52.248935377409744
2,2014-09-19,66.0,49,0,2,0.0,30.05,10.0,18,05:36,17:55,54.2407488671668
1,2014-09-20,70.0,61,0,5,0.12,29.83,9.8,23,05:37,17:53,73.13410574677563
2,2014-09-20,72.0,62,0,7,0.12,29.83,11.5,22,05:37,17:53,70.79069748395239
1,2014-09-21,60.0,50,5,0,0.0,29.94,10.5,31,05:38,17:51,69.51108460852114
2,2014-09-21,61.0,51,4,0,0.0,29.93,9.4,31,05:38,17:51,69.62062770304101
1,2014-09-22,56.0,43,8,0,0.0,30.22,1.7,31,05:39,17:49,61.61093846002645
2,2014-09-22,58.0,45,6,0,0.0,30.22,1.3,33,05:39,17:49,61.87217012818393
1,2014-09-23,62.0,46,2,0,0.0,30.3,1.9,20,05:40,17:48,55.73631566879558
2,2014-09-23,63.0,48,2,0,0.0,30.3,3.3,17,05:40,17:48,58.017639995610125
